date,installation,storage_volume_kwh,net_gas_flow_kwhd,cargo_kwh,capacity_kwh,capacity_utilization,heel_kwh,country,continent,Australia,Belgium,Croatia,Finland,France,Germany,Greece,Italy,Lithuania,Netherlands,Poland,Portugal,Russian Federation,Spain,United Kingdom,United States
2020-09-23,,59553888216,40729352,163432370,101046114497,0.589,5985039736,,,2858528362.456,2483128545.769,,,5805115061.423,,1216419267.746,1356380255.661,550628859.507,2623767113.991,1469759768.19,1491110323.618,,11835281645.533,9472816600.577,18390952411.419
2020-09-24,,57804341988,266289060,-1691775731,101046114497,0.572,5985039736,,,3791854578.541,3312276789.875,,,4962774328.768,,1160959319.736,1209419863.189,487159912.285,2526663080.401,1354069706.819,1276120868.468,,11211169201.889,9161888549.963,17349985787.994
2020-09-25,,54321111687,569526574,-3647455440,101046114497,0.538,5985039736,,,3396445815.431,2743285504.088,,,4176455935.777,,1112573310.116,861150361.937,491923301.833,2470579758.511,1238969140.314,1084270780.753,,11674092066.644,8779292830.431,16292072881.127
2020-09-26,,53149907353,1139737505,-479089931,101046114497,0.526,5985039736,,,3224801172.428,2201289017.674,,,3803576717.827,,1082353228.488,588898595.164,435270812.486,2333823725.44,1130481757.592,927058598.258,,13312447366.462,8383653690.018,15726252671.17
2020-09-27,,53662889851,1014175098,-284726020,101046114497,0.531,5985039736,,,3712245668.441,2141058904.313,,,3430697499.877,,1051936648.572,454304043.269,389717088.543,2257738232.929,1023376638.693,1438489437.088,,12957720524.898,9560217684.19,15245387479.924
2020-09-28,,53288093081,445061848,-2167620052,101046114497,0.527,5985039736,,,2786799711.31,2079290683.658,,,4079643261.719,,979218730.18,1201146607.658,408303116.325,2156677130.356,915092530.062,1726989579.588,,12322685486.728,9505909622.7,15126336620.238
2020-09-29,,55928447360,383164887,2045682701,101046114497,0.553,5985039736,,,3390130766.983,1992065770.924,,,4179965801.76,,898830602.729,1017109020.866,372398135.933,1985330622.687,806340891.02,1530179604.036,,14262394627.442,9286576877.792,16207124638.22
2020-09-30,,55092597847,250210079,-665248344,101046114497,0.545,5985039736,,,3109131438.466,1882494259.713,,,4108203271.599,,830469525.701,1360018861.902,336242450.829,1673813077.208,733887228.947,1321938848.73,,13542472328.592,8820408403.373,17373518152.006
2020-10-01,,54494368971,937716936,26466287,101046114497,0.539,5985039736,,,3200448936.246,1342293361.109,,,5278337028.672,,761722227.899,1406019788.846,276080095.499,1479049394.179,693889663.51,1110520241.79,,12983407594.281,8592226459.674,17370374179.389
2020-10-02,,52531913460,1111651801,-3616368055,101046114497,0.52,5985039736,,,2493495524.444,896587811.917,,,5262068325.535,,692968154.295,1232362732.335,237668067.977,1391262089.791,656270404.946,1790919281.417,,12546490261.653,8313009167.36,17018811637.851
2020-10-03,,50455698990,1787240020,-3776358317,101046114497,0.499,5985039736,,,2892509014.78,869335532.028,,,4793189529.894,,634188062.788,980621321.412,191192834.819,1358650149.685,618718904.412,1687791558.911,,12196635222.486,8020369009.194,16212497850.043
2020-10-04,,48484008059,1682777465,-3131864258,101046114497,0.48,5985039736,,,1892434362.795,801170953.289,,,3206472625.162,,573700468.911,832116045.844,218357029.268,1332441343.466,582630977.338,1664977430.023,,12725371462.32,7885334030.1,16769001330.799
2020-10-05,,48822506853,740100640,604489718,101046114497,0.483,5985039736,,,1983087831.876,775619399.966,,,2648424261.31,,1186809008.393,1317568455.759,246849281.117,1314824255.521,544679704.424,1650971845.108,,13173590834.445,7902842705.195,16077239269.448
2020-10-06,,50578889866,1102314744,-895178445,101046114497,0.501,5985039736,,,2460266986.26,749315732.505,,,4401487131.055,,1494748929.859,1202935419.665,201112610.492,2106766565.049,498339987.327,1485560940.915,,12573952591.437,7582631804.396,15821771166.844
2020-10-07,,49802721626,1270327557,-2666082004,101046114497,0.493,5985039736,,,2226542435.662,714481328.996,,,3918880558.423,,1439939458.942,1843140395.566,159990261.748,1880536052.63,420262408.718,1276059886.241,,11982648586.188,7449392413.111,16490847839.565
2020-10-08,,50429903508,828226735,1817107760,101046114497,0.499,5985039736,,,1907903521.171,681340876.251,,,3429430424.705,,1391350175.231,2089413733.423,107430357.446,1809010675.575,1399481138.898,1068069835.647,,12766778394.792,7289984870.426,16489709504.652
2020-10-09,,54126734225,548094709,3916888472,101046114497,0.536,5985039736,,,2906351980.423,649853719.452,,,3906921266.03,,1345139198.392,2240398952.91,589372901.378,1701668403.569,1592130771.373,1885387527.618,,12202916391.918,7904346933.474,17202246178.171
2020-10-10,,53830943318,948849581,-199310247,101046114497,0.533,5985039736,,,2829656665.637,615507173.764,,,3486042259.234,,1300249503.149,1865697043.938,877351307.043,1622310198.183,1532557910.909,1739348644.361,,11796923824.435,8164598753.034,18000700034.435
2020-10-11,,54185704039,1051923097,-1855180998,101046114497,0.536,5985039736,,,1913676505.374,585354850.166,,,3927133486.545,,1257480634.262,1549890415.125,830212045.185,1600180425.403,1452698296.096,1586838869.187,,13003762106.66,9091901280.203,17386575124.494
2020-10-12,,54321294634,807885774,-2146154308,101046114497,0.538,5985039736,,,2228588728.184,555107665.326,,,4148864865.735,,1228981606.611,2008883314.108,782151274.112,1579080574.688,1361008129.148,1479483045.574,,13313836406.089,8995922029.921,16639386994.149
2020-10-13,,51657590936,678596676,-1541894968,101046114497,0.511,5985039736,,,1943889811.199,522529604.235,,,3557215294.53,,1118380173.335,1603229536.778,728141347.956,1367221540.55,1250603194.161,1326959718.794,,13646338613.631,8641703373.585,15951378727.691
2020-10-14,,50821639786,766214585,-895544338,101046114497,0.503,5985039736,,,2138870319.926,489009706.519,,,3133178763.51,,977700950.295,1259784407.301,721860178.524,1154312256.938,1154278377.923,2111218267.656,,13078600851.409,8371823137.883,16231002568.188
2020-10-15,,51430852239,575516384,-1957895396,101046114497,0.509,5985039736,,,2751382588.739,454290491.663,,,3923955634.912,,809118970.273,1538642582.053,651581549.231,1915716022.094,1063048965.583,1904027761.823,,12364668362.46,8013593206.138,16040826103.828
2020-10-16,,49520766909,558448136,-811368537,101046114497,0.49,5985039736,,,2661338941.934,416393425.173,,,3433902454.722,,694289435.891,1725065251.52,573307472.334,1600878333.118,972741062.459,1697840074.843,,11737527134.85,7599374813.746,16408108508.454
2020-10-17,,48997458087,1039279448,-1357078163,101046114497,0.485,5985039736,,,2311605867.221,381613228.089,,,3013335134.867,,711079875.862,1948720958.778,492187558.153,2490249914.781,912578707.128,1488332244.365,,11207063065.237,7052581058.769,16988110474.206
2020-10-18,,48720016056,1056273163,616056014,101046114497,0.482,5985039736,,,2467896540.501,347327664.628,,,2607932062.25,,1524555687.5,1756274600.394,422972729.94,2446552760.876,855329947.112,1273810319.626,,10729565448.109,6883030138.91,17404768155.699
2020-10-19,,50548900161,964833700,989646691,101046114497,0.5,5985039736,,,2522319790.643,313929731.367,,,3177255362.387,,1459968732.774,1305222942.592,349462042.59,3164469422.021,796292375.089,1502222640.629,,10218812189.584,8058713278.685,17680231653.119
2020-10-20,,51674598202,1500149245,-2742377546,101046114497,0.511,5985039736,,,1738325498.1,281615926.595,,,5174491071.042,,1365629226.832,1498062297.553,264642539.941,3282517462.855,744532015.548,1950909543.165,,10589523150.557,7785106351.302,16999243118.627
2020-10-21,,49566002170,1763267229,-2078247210,101046114497,0.491,5985039736,,,2543135057.629,244599714.503,,,4753916975.384,,1320549809.103,1658235505.983,176448687.37,3240846274.063,695082204.848,1786230425.703,,10026359055.397,7574494064.926,15546104395.332
2020-10-22,,52062939803,1593878929,-761640918,101046114497,0.515,5985039736,,,2852735050.844,211865809.941,,,6108759123.751,,1276188626.499,1358887302.792,990791801.799,3214542606.601,645632394.149,1587760378.402,,11427710315.938,7390097360.572,14997969031.35
2020-10-23,,48454750142,1623231707,-3572399869,101046114497,0.48,5985039736,,,1858467262.078,505169996.807,,,5749594131.186,,1236123303.031,1588038186.328,916881342.069,3201255256.809,595850569.099,1385272279.89,,10866795787.393,7118252141.983,13433049885.048
2020-10-24,,48467685150,2080652620,-2014730832,101046114497,0.48,5985039736,,,2322833372.884,1036162579.059,,,5385299855.707,,1199567845.546,1755691881.331,851427084.552,3149101900.691,546658238.916,1252317472.334,,10449135287.049,7106895896.062,13412593735.623
2020-10-25,,50904230050,1950008361,-1464671140,101046114497,0.504,5985039736,,,2932161014.261,996781611.7,,,4692196185.351,,1168758269.053,1522854960.933,788357909.711,3155369518.517,499329254.573,1237783374.78,,12158229970.767,8321295974.497,13431112005.374
2020-10-26,,49585414846,1564322876,-1916725617,101046114497,0.491,5985039736,,,1822135406.094,967340747.423,,,4484206134.758,,1121686765.226,1267590132.421,724699240.004,3120812922.934,449018916.886,1201952928.222,,11681023713.17,8045696961.016,14699250977.843
2020-10-27,,49809361913,1290688845,-485520168,101046114497,0.493,5985039736,,,2272685654.47,936212708.186,,,4810542361.519,,971819553.243,953111561.007,724428207.882,3095545953.34,392427409.766,1162741355.939,,11067386661.05,7684512779.139,15737947707.244
2020-10-28,,50674388034,1229130674,-713485286,101046114497,0.501,5985039736,,,1858162350.94,909082392.752,,,3998760500.645,,843499394.977,706594294.239,724238485.396,3011939319.437,1137691212.043,1069201394.757,,11298726128.973,8391384881.304,16725107678.605
2020-10-29,,50873555989,1321688144,272726073,101046114497,0.503,5985039736,,,1718797633.694,880061628.265,,,5210036933.872,,708173056.351,1148864511.282,677227963.797,2995413135.785,974590856.693,915356786.381,,10705328400.579,8046056078.577,16893649003.809
2020-10-30,,50515949431,1534123121,-1226379698,101046114497,0.5,5985039736,,,2670947030.666,846365559.669,,,4936680711.201,,625142365.709,1099069134.626,625603120.316,2951356864.317,810772266.219,750081398.25,,10543210536.672,8372189031.248,16284531412.327
2020-10-31,,49804463007,1830815210,-1703538525,101046114497,0.493,5985039736,,,2318042880.124,818124012.534,,,4176408505.156,,569933122.412,853026174.073,576681822.255,2938787749.649,649928253.286,1180060308.549,,10232512863.363,8990792747.008,16500164568.767
2020-11-01,,49501571059,1804104994,-3566023839,101046114497,0.49,5985039736,,,1671299254.274,785850862.58,,,4351989889.734,,542762152.159,1448537953.02,598228875.972,2386763074.713,491069550.648,1671333133.289,,11282809767.595,8799505050.946,15471421494.054
2020-11-02,,50908132912,1748956733,-1302492294,101046114497,0.504,5985039736,,,2018667573.72,760732960.653,,,4739606479.331,,491991059.864,1611428258.475,528289036.833,1807492895.691,1518681066.251,2219251671.574,,11244580686.756,8352051344.566,15615359878.363
2020-11-03,,50959114054,1634086544,-171353283,101046114497,0.504,5985039736,,,2415885476.246,721013203.142,,,4804918444.983,,433482000.479,1337740021.455,458139147.798,1565772897.487,1591859739.251,2062628983.945,,12443857172.771,7874397883.968,15249419082.742
2020-11-04,,49587034263,1383253091,-547952417,101046114497,0.491,5985039736,,,2643748957.201,659116242.229,,,4246165397.613,,1118447931.365,1091148220.854,432357217.172,1472978274.641,1454351592.041,1880630913.873,,12082686542.5,8284984445.923,14220418527.513
2020-11-05,,52410816307,1306544224,-827108727,101046114497,0.519,5985039736,,,1761627484.808,710517484.209,,,4806422673.261,,1328680772.77,1701729385.797,361556851.044,1413317328.737,1306930444.962,2642563191.667,,12087991996.293,9873219130.539,14416259563.227
2020-11-06,,54131599251,1297877972,636247907,101046114497,0.536,5985039736,,,2453294684.916,658072768.559,,,4254533514.386,,1292321813.574,2293216337.728,314417589.187,2442372090.39,1157781468.103,2517007561.047,,13080748780.977,9280085658.464,14387746983.97
2020-11-07,,53303209897,1730384257,-223811551,101046114497,0.528,5985039736,,,1885116495.495,606752836.216,,,4182676122.982,,1262108507.749,1996592007.365,247249053.497,2370765403.699,1010360321.023,2370040392.772,,12683937426.635,8489966039.959,16197645289.745
2020-11-08,,55470335316,2230113284,-2044781519,101046114497,0.549,5985039736,,,2317765072.199,546475292.234,,,3726786541.798,,1225810530.781,1849089550.649,244999486.883,2281155408.289,865181964.755,2244037559.151,,14402003273.599,9930108772.993,15836921862.477
2020-11-09,,52828266758,1561632882,-3375298534,101046114497,0.523,5985039736,,,2820482228.299,483636494.696,,,3230079523.008,,1164726666.235,1576187306.783,179287748.85,2226393367.994,709562095.978,2123590884.036,,14032525508.782,9712598719.107,14569196213.994
2020-11-10,,52248346102,1520110761,-1055812408,101046114497,0.517,5985039736,,,1997967495.386,410342633.044,,,3631694921.717,,1515842004.771,1257934613.067,114301021.744,2075469130.735,551692660.586,1920160948.899,,14095635338.442,9251071669.781,15426233663.476
2020-11-11,,53390848134,1822413214,-1770890008,101046114497,0.528,5985039736,,,1803881392.662,349251992.696,,,4751294739.601,,1524555687.5,927587110.896,891302685.534,1953335280.659,1451451548.334,1724611272.715,,13556261087.81,8852830620.993,15604484714.459
2020-11-12,,51869023095,1595721947,-1179010059,101046114497,0.513,5985039736,,,1476711742.125,272001062.059,,,5411583195.759,,1480797551.367,1042484403.309,851562600.613,1851745665.447,1601183244.255,1536399791.241,,12942915395.221,8482139987.43,14919498456.164
2020-11-13,,53593146510,1620934710,-538181709,101046114497,0.53,5985039736,,,1785268261.669,194912750.696,,,5932757639.383,,1407808600.853,1170797785.773,774277790.961,1726928597.36,1443578065.183,2206689332.709,,12303645480.142,9487825004.345,15158657200.812
2020-11-14,,54252974211,2098093537,210890094,101046114497,0.537,5985039736,,,2560514992.467,639412206.944,,,5520538108.893,,1358562064.245,1023512154.754,693557649.161,1592130771.373,1287029911.388,2071030979.734,,11876586940.959,9873944141.466,15756154290.054
2020-11-15,,56287524268,2041556236,-3139019506,101046114497,0.557,5985039736,,,2193984701.98,2031202809.373,,,5106468784.168,,1314797152.309,1860581312.631,619782705.492,2846846877.989,1139412266.019,1946742424.286,,11496498268.558,9677547489.9,16053659474.815
2020-11-16,,53076295029,1287653285,-3254743446,101046114497,0.525,5985039736,,,1973018988.535,1189736155.313,,,4603263770.247,,1234137992.736,1646601452.137,617600896.908,2748245391.924,990263289.16,1841758131.743,,10866375687.604,9480459706.423,15884833565.883
2020-11-17,,52130142217,1424971710,-2177207814,101046114497,0.516,5985039736,,,1955672932.713,1605641722.666,,,4202908670.906,,1169950810.391,1984348131.244,553339180.729,2459203185.18,842042597.32,1671719354.064,,11038874081.792,9172241977.032,15474199573.307
2020-11-18,,48905822127,1593187797,-3741828825,101046114497,0.484,5985039736,,,1316253949.966,988156014.41,,,3752886935.168,,1116530379.101,1727985622.637,486109662.812,3086561238.488,693029136.522,1484171901.289,,10715966411.376,8937968586.386,14600202288.777
2020-11-19,,48650150750,1176902784,-1919347853,101046114497,0.481,5985039736,,,1998204648.492,926631722.666,,,4238671359.433,,1116530379.101,1295221857.282,485452409.915,2773092261.729,544279932.044,1306727170.87,,11139582842.607,8901189527.401,13924566638.698
2020-11-20,,48560154534,940833806,-234869661,101046114497,0.481,5985039736,,,2305473765.456,855221534.263,,,4162118336.512,,1019677050.224,822867074.673,425879549.451,2426835173.984,450407956.512,1138409447.167,,11056884166.314,9268925910.832,14627454568.666
2020-11-21,,50824566933,1421834513,69817875,101046114497,0.503,5985039736,,,1516241777.151,1142142914.651,,,3593418410.256,,971487538.893,610127186.137,354218656.335,2164028876.671,1487871489.757,1943700088.714,,11677981377.598,9842585724.924,15520762891.904
2020-11-22,,52537835511,1292152418,1259282998,101046114497,0.52,5985039736,,,2478399035.237,1753564279.172,,,4800907169.574,,936707341.809,1384154272.386,351108562.733,2021852201.156,1656521227.81,1787551707.298,,11099537846.548,9250089178.338,15017442689.332
2020-11-23,,51757134259,457305724,-3149027367,101046114497,0.512,5985039736,,,2278411208.052,1677885334.844,,,5536644192.756,,869349083.634,1773139574.199,285261308.639,1871842697.309,1591466742.674,1634967398.29,,10372040199.882,9789144966.225,14076981552.63
2020-11-24,,48634471542,833403448,-2526710511,101046114497,0.481,5985039736,,,2302431429.884,1612207475.827,,,5026900528.886,,801387778.987,1323659902.706,222530923.951,1474109833.751,1524962235.683,1441931545.041,,9683991278.606,8978081340.475,14242277268.17
2020-11-25,,46713592358,946959132,-1132494171,101046114497,0.462,5985039736,,,2603683633.734,1548189688.558,,,4592585104.631,,731312423.786,1724685806.549,158397948.03,2019406136.253,1453430082.826,1237512342.658,,9059790749.522,8345810829.952,13238787611.445
2020-11-26,,47036249324,1032490094,-773220766,101046114497,0.465,5985039736,,,2539347383.721,1480546846.654,,,5639561865.366,,658262491.044,1306659412.839,122703017.533,2030775933.781,1382358684.576,1927499143.608,,8507163028.114,8607729497.065,12833642019.344
2020-11-27,,44860186621,1101535527,-1666854327,101046114497,0.444,5985039736,,,1802722730.34,1415654980.791,,,5150382763.771,,577467815.41,1193090177.825,90768657.732,2450665673.33,1311951315.026,1723357749.15,,7829277811.421,8885246062.811,12429600883.142
2020-11-28,,47278626575,1397055401,-912050194,101046114497,0.468,5985039736,,,2229218877.869,1350932510.004,,,5615934640.112,,487891699.015,944323344.444,73910459.73,2475546422.15,1241679461.537,1555568538.085,,8921042630.354,9616531383.385,12766046608.062
2020-11-29,,47594711011,1561300867,-1140232138,101046114497,0.471,5985039736,,,2154691820.061,1284773568.97,,,5176239228.231,,421651448.344,908011815.869,57323293.85,3009330635.261,1173447124.767,1416942383.372,,8622019665.709,10180400162.062,13189879864.99
2020-11-30,,48386416168,1546881959,-1720593222,101046114497,0.479,5985039736,,,1728642875.533,1198185581.723,,,4792071522.39,,328240227.42,1406683817.546,56659265.151,2795289792.539,1101257719.013,1258212420.992,,9114119138.422,11380747224.96,13226306582.217
2020-12-01,,46246637890,1621585187,-2992492765,101046114497,0.458,5985039736,,,1717191768.369,1158635219.288,,,4428827496.384,,532191899.393,1273810319.626,55527706.04,2573782014.85,1028079046.013,1077061326.302,,8554722389.761,10738387543.687,13108421160.656
2020-12-02,,44594216023,1638971898,-1760021619,101046114497,0.441,5985039736,,,2189804031.494,1130637601.062,,,4207407804.135,,601467709.833,938299655.527,38412027.522,2427492426.88,955489867.879,929436905.131,,7985643018.534,9932520958.881,13257604016.531
2020-12-03,,44166567989,1606752954,-1606549680,101046114497,0.437,5985039736,,,1716758116.974,1102389278.124,,,3992858776.184,,526296950.734,716968048.718,740297138.638,2498672237.979,871070137.61,830008771.093,,7419016488.013,10183361187.998,13568870857.297
2020-12-04,,44789813130,2063929938,-1367316402,101046114497,0.443,5985039736,,,2129770416.422,1150931131.214,,,3716582182.397,,450279216.254,680067025.277,911792713.974,3279319283.813,788757682.091,713390424.704,,6856136976.582,10290080086.123,13822705991.364
2020-12-05,,45641599332,2157246298,-2768403406,101046114497,0.452,5985039736,,,2285031167.637,1991232347.148,,,4812520896.011,,1192819145.703,507263719.951,809782998.973,3131823602.899,724631481.973,588580132.421,,6884724089.674,9661231356.143,13051958393.794
2020-12-06,,43950114961,1899582835,-3230303125,101046114497,0.435,5985039736,,,1883415768.928,1862647932.563,,,4398451571.286,,1332712375.588,488752226.003,778709166.16,2988989674.488,661230292.783,481278515.233,,7215850809.196,8948315237.652,12909761390.871
2020-12-07,,43661743559,1636546160,-2572088064,101046114497,0.432,5985039736,,,2322968888.945,1735777796.151,,,5130285731.908,,1278566933.371,1065156240.333,700570605.323,2902855666.046,594732561.595,437913375.677,,7551876434.327,8175440037.923,11765599286.909
2020-12-08,,43443976024,1456770554,-931090201,101046114497,0.43,5985039736,,,1886796894.653,1597232951.074,,,4690068583.191,,1188259030.247,1015977461.756,619721723.264,2769162295.957,527618232.33,985831913.962,,8034862451.93,8158290480.39,11970154005.354
2020-12-09,,45642724116,1032666265,1365988344,101046114497,0.452,5985039736,,,1459799337.698,1458478056.102,,,4290980559.022,,1107938660.826,1079243134.886,587123334.764,2635624769.338,460720728.763,1177621019.449,,10401528494.78,8769291745.121,12214374274.885
2020-12-10,,44685282816,1490107505,-2032923863,101046114497,0.442,5985039736,,,1931002233.788,1272970120.047,,,4125075021.207,,998787249.404,1493163391.944,506342210.736,2500942132.003,398180066.56,1013328122.761,,9736307253.998,9085382957.663,11623802056.366
2020-12-11,,44483872071,1734456515,-3001660426,101046114497,0.44,5985039736,,,1763721207.952,1211852376.486,,,3856292465.599,,889249617.208,1797071710.591,424687008.113,2317731193.183,1339589815.689,1515110218.041,,10330016669.332,8129093545.023,10909456243.431
2020-12-12,,44848755841,2376247028,-1406229839,101046114497,0.444,5985039736,,,2039035637.705,1034488955.704,,,3613576424.346,,781351729.351,1572230237.799,350979822.475,3333037850.437,1526276741.476,1572962024.529,,9943450329.209,7320740240.496,11760625847.467
2020-12-13,,45647033526,2436768501,-145069943,101046114497,0.452,5985039736,,,1816064286.556,1009411708.595,,,3370853607.29,,706912756.983,1343675624.932,281229705.821,3306076930.079,1408872401.933,1442060285.299,,11366009853.314,6653655653.873,12942210711.704
2020-12-14,,47527163031,2068503605,-1323111063,101046114497,0.47,5985039736,,,1834433488.64,984666475.836,,,3611658872.081,,1248882140.185,917680886.829,206858491.483,3290099586.474,1286040644.141,2249661475.687,,10793698424.03,6918921567.695,14184560977.743
2020-12-15,,45609725955,1482654121,-2406514541,101046114497,0.451,5985039736,,,1755021076.829,934166415.663,,,3279841020.648,,1524555687.5,1535200474.1,134526793.865,3270375223.779,1162477099.62,2178061564.799,,10286305963.821,6680874054.747,12868320579.383
2020-12-16,,44211051136,1817392344,-2462645293,101046114497,0.438,5985039736,,,1394324752.772,906365295.726,,,3737648154.096,,1429958701.041,1300513759.468,52431164.044,3308069016.177,1038981313.13,2024752244.864,,10425216702.262,6302472557.307,12290317475.532
2020-12-17,,45967732285,1802058702,-982884440,101046114497,0.455,5985039736,,,1475512424.984,877669769.786,,,4236841892.608,,1289807990.64,1163005612.259,722192192.873,3290783942.582,916278295.597,1866293314.607,,10227810456.042,6604063551.309,13297472841.709
2020-12-18,,45252810529,2054965551,-2030714952,101046114497,0.448,5985039736,,,893233789.405,846792435.262,,,4571437823.295,,1154481652.015,1007121487.162,812290046.103,3260191191.787,792728302.682,1683156909.621,,9750936212.795,6810312220.518,13670128458.159
2020-12-19,,45601493354,2350465098,-3204507642,101046114497,0.451,5985039736,,,1277245651.775,821389949.607,,,4117736826.498,,1038059803.914,804829886.939,742810961.571,3243902161.241,738982632.845,1527740314.936,,10418115660.66,7951852088.696,12918827415.359
2020-12-20,,45999077150,2159611053,80374576,101046114497,0.455,5985039736,,,1553102145.773,794991420.902,,,5289645843.971,,916617085.749,605499312.651,677356704.055,3175073553.803,691782388.76,1402923246.85,,10108000706.414,7050988745.051,13733095995.954
2020-12-21,,45457819226,1787734654,-1896377880,101046114497,0.45,5985039736,,,1402299872.969,769175611.261,,,4917938839.95,,794639079.143,880461400.645,650260267.636,3124722561.297,642793332.668,1273478305.276,,9592036855.339,7730974460.691,13679038639.177
2020-12-22,,47682877761,2180317907,-1302370330,101046114497,0.472,5985039736,,,1988474595.305,741333836.505,,,5522401454.733,,684369660.217,1106149848.819,607091626.369,3060819962.68,569872140.184,2135150404.048,,10096109172.051,7923407267.469,13247697792.463
2020-12-23,,46987226389,2258273521,-3248279330,101046114497,0.465,5985039736,,,1853005964.815,749376714.732,,,5237370523.398,,1064038232.829,873705924.999,538601809.083,2990615867.221,486766915.708,1977612983.007,,9623015826.909,8342768494.38,13250347131.458
2020-12-24,,45551521807,2404630867,-2537145248,101046114497,0.451,5985039736,,,2017800270.929,722239623.495,,,4879669104.292,,1012813161.729,678623779.226,474997345.801,2919761294.669,422179960.982,1807248966.781,,9261567388.714,8492811877.242,12861809032.646
2020-12-25,,46436055465,2530071309,-1234287060,101046114497,0.46,5985039736,,,2474198037.342,580950578.18,,,4535695462.177,,974658614.723,622357510.653,412531217.431,2857335821.119,367838020.477,1696180003.094,,9806016715.834,9110785443.318,12997508040.44
2020-12-26,,47597787226,2702440963,-2481996987,101046114497,0.471,5985039736,,,2760279218.151,555690384.389,,,4171143706.182,,937771142.889,599617915.598,353161631.059,2815908561.237,1038459576.294,1614741626.169,,9896588875.277,9872832909.764,12981591679.063
2020-12-27,,45543661875,2513362179,-3550527577,101046114497,0.451,5985039736,,,2290594101.946,531283941.783,,,3813442287.076,,880319108.781,583681226.812,354679410.943,2774643920.629,1270239471.416,1544198740.558,,9454772637.04,9539341434.976,12506465593.004
2020-12-28,,47710841500,2253049377,-527313321,101046114497,0.472,5985039736,,,2480580843.821,504878637.276,,,4436423171.61,,797091919.849,461709996.009,286257351.688,2712902803.186,1184030929.14,2439919249.684,,8991355138.661,9778500179.625,13637191279.506
2020-12-29,,48920925392,2334067654,-535430733,101046114497,0.484,5985039736,,,1363562606.9,478466556.965,,,5173881248.767,,689661562.404,343370595.643,227219779.665,2722964870.724,1086059592.76,2271337269.662,,10028879654.134,10230676620.734,14304845033.585
2020-12-30,,50543337227,1926265947,-9526779,101046114497,0.5,5985039736,,,1646499815.091,448903728.234,,,4777137652.455,,937371370.509,1129160475.996,174930907.485,3619796611.551,989667018.491,2106732686.033,,9980053217.316,10049098650.452,14683985093.559
2020-12-31,,53747750008,2282483466,-657510377,101046114497,0.532,5985039736,,,2058482192.475,451126191.636,,,4904942849.689,,1476040937.622,1369728587.681,122960498.049,3536488112.983,895991541.248,1957976705.752,,10743428741.161,10337341312.435,15893242337.474
2021-01-01,,56342692856,2424389109,1358988940,101994726925,0.552,6154434812,,,2097693764.757,366225379.35,353690143.697,,5912416678.611,,1476040937.622,1693930436.48,132290778.857,3456188070.972,837421499.636,1854049438.486,,11344069803.02,10062284363.198,16756391561.313
2021-01-02,,53825976654,2377256623,-4133558327,101994726925,0.528,6154434812,,,1723466161.999,770063241.461,881247393.799,,5754818275.341,,1382162186.288,1530640358.644,77610048.198,2855662197.764,780762234.486,1746558098.812,,10900119186.82,10626329312.754,14796537958.114
2021-01-03,,52517819789,2416806985,-2946857731,101994726925,0.515,6154434812,,,1725573436.749,1323659902.706,839603308.22,,5408649273.036,,1275721096.088,1366754010.139,687208721.698,2393559205.178,719407337.818,1614870366.428,,10262888788.461,10473013217.016,14426911125.631
2021-01-04,,51374619849,1868807138,-4452651220,101994726925,0.504,6154434812,,,2469482078.416,1286237142.43,803901601.92,,5071498864.598,,1189051799.204,1140530273.523,897048566.525,2334345462.276,655877408.369,1461161274.112,,8966216909.325,11284822181.103,13814446287.439
2021-01-05,,49567492847,1899494750,-2583539171,101994726925,0.486,6154434812,,,2694662341.361,1254214697.189,768531909.97,,4705415777.112,,1280952016.047,910600172.636,839732048.478,2296509378.013,590761941.005,1268918189.82,,8574439976.653,10815889179.037,13566865219.592
2021-01-06,,48492830155,2047925491,-3886498996,101994726925,0.475,6154434812,,,1745094525.352,1227247001.028,730519654.829,,4533161311.834,,1429558928.661,1161216800.252,787036628.115,2239856888.666,513937885.961,1973317123.869,,8422228336.813,10424200331.804,13305454737.709
2021-01-07,,49081396736,1716514188,-202833664,101994726925,0.481,6154434812,,,1882453604.894,1199405226.273,693489891.13,,4814208070.972,,1303617077.268,1544916975.682,738047572.023,2173189762.402,433678498.768,1734727546.677,,7988536286.439,10316729319.54,14258396903.639
2021-01-08,,49615052209,2073470269,-2650219849,101994726925,0.486,6154434812,,,2037138412.85,1142129363.044,655809650.338,,4618428017.485,,1199432329.485,1367546779.097,771309989.223,2161928377.724,1359883345.841,1524298206.984,,8767923032.904,10342307976.075,13666916727.511
2021-01-09,,48629450672,2582265320,-3104164775,101994726925,0.477,6154434812,,,1203389398.47,1224123355.82,618129409.546,,4470539339.994,,1104096780.494,1270700226.024,741557438.006,2151961171.429,1282341055.673,1316707928.771,,9023709598.251,9695408506.755,14526786462.67
2021-01-10,,47101791667,2737207609,-3054911462,101994726925,0.462,6154434812,,,1580198582.192,1199100315.136,580449168.754,,4316389820.481,,1009703068.127,1170215066.71,710951135.604,2128747270.161,1204188943.23,1118122692.819,,8539578469.932,9394190181.92,14149956951.538
