Date,Japan,China,South Korea,India,Taiwan,France,Spain,United Kingdom,Turkey,Italy,Netherlands,Thailand,Pakistan,Belgium,Kuwait,Singapore Republic,Indonesia,Bangladesh,Portugal,Poland,Chile,Egypt,Brazil,Mexico,Malaysia,Argentina,Greece,Germany,Lithuania,United Arab Emirates,Dominican Republic,Puerto Rico,Jordan,United States,Jamaica,Croatia,Colombia,Finland,Canada,Philippines,Panama,Malta,Sweden,Israel,Hong Kong,Norway,United States Virgin Islands,El Salvador,Russian Federation,Vietnam,Myanmar,Bahrain,Gibraltar,Australia,Senegal,Cuba,Denmark,Papua New Guinea,Unknown,Mauritania,Iceland,Estonia,Bahamas,Period End Date
2016-03-07,391102.00,0,147896.00,289920.00,0,0,0,0,121614.00,0,0,0,0,0,0,0,0,0,0,0,0,142214.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-07
2016-03-08,672314.00,0,312344.00,0,125819.00,0,0,257401.00,0,0,0,0,0,0,0,0,0,0,0,0,0,146592.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-08
2016-03-09,915083.00,0,245032.00,0,0,140259.00,134759.00,0,0,0,0,0,151798.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-09
2016-03-10,713993.00,0,130827.00,261724.00,134457.00,0,73125.00,0,349823.00,0,0,0,0,0,0,0,0,0,0,0,130033.00,0,0,0,0,0,0,0,0,138162.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-10
2016-03-11,691653.00,807555.00,0,140936.00,138606.00,0,253859.00,392767.00,0,138530.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133032.00,0,0,124493.00,0,121461.00,0,0,0,0,0,0,0,0,14316.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-11
2016-03-12,353195.00,0,588946.00,0,0,73125.00,131114.00,0,0,0,0,0,0,0,0,0,122144.00,0,0,0,0,152583.00,0,0,67997.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-12
2016-03-13,422843.00,0,165428.00,125133.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149032.00,0,0,0,0,0,0,0,0,0,0,0,0,1065.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-13
2016-03-14,687164.00,164163.00,310183.00,131526.00,0,0,152865.00,0,0,0,0,209613.00,0,0,169992.00,0,0,0,0,0,0,0,0,132819.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-14
2016-03-15,577797.00,38246.00,397023.00,0,0,0,0,0,124745.00,0,0,0,0,0,0,0,0,0,0,0,0,0,86092.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-15
2016-03-16,541387.00,0,420919.00,140069.00,0,0,132883.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151418.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-16
2016-03-17,579651.00,290240.00,163069.00,267579.00,302171.00,0,73015.00,0,0,0,0,0,144974.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-17
2016-03-18,876585.00,0,0,0,0,140259.00,202902.00,0,132799.00,144371.00,0,0,0,155022.00,0,0,0,0,0,0,130310.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-18
2016-03-19,374726.00,0,247472.00,203675.00,130579.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129029.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-19
2016-03-20,354041.00,283008.00,144690.00,149643.00,0,137156.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8095.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-20
2016-03-21,758034.00,694290.00,289749.00,110217.00,158564.00,0,0,209386.00,124333.00,0,0,210374.00,0,0,0,0,0,0,0,0,0,147077.00,0,0,0,0,0,0,0,142197.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-21
2016-03-22,699479.00,0,148078.00,131526.00,269893.00,0,210442.00,0,0,0,0,0,0,0,0,0,139810.00,0,0,0,137246.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-22
2016-03-23,292569.00,141544.00,385418.00,203705.00,0,0,73125.00,209546.00,0,0,0,0,149237.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134211.00,0,0,103117.00,166361.00,0,0,0,0,0,0,0,0,0,7299.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-23
2016-03-24,294865.00,0,530874.00,0,138851.00,0,66000.00,0,0,0,0,0,0,0,0,0,121961.00,0,0,0,0,0,0,0,149332.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7810.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-24
2016-03-25,941347.00,170424.00,0,131317.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-25
2016-03-26,425794.00,0,131193.00,130265.00,0,140454.00,0,0,121249.00,0,0,0,0,0,0,159168.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-26
2016-03-27,280123.00,141544.00,371990.00,0,0,0,71784.00,0,0,0,0,0,0,0,0,0,0,0,0,0,147631.00,139878.00,0,132561.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-27
2016-03-28,490273.00,0,130605.00,140745.00,138219.00,0,85356.00,257479.00,0,145122.00,0,0,0,0,145587.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-28
2016-03-29,494588.00,0,253316.00,149814.00,0,0,0,0,0,0,0,203461.00,0,148420.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131368.00,0,0,0,0,0,0,0,0,21704.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-29
2016-03-30,518741.00,141069.00,421142.00,0,0,0,73015.00,0,0,0,0,0,149978.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29439.00,0,0,133218.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-30
2016-03-31,997694.00,0,127993.00,271386.00,136316.00,0,72739.00,209588.00,124745.00,0,0,0,0,0,0,153716.00,0,0,0,0,137598.00,0,25930.00,0,0,97642.00,0,0,0,147401.00,133432.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-31
2016-04-01,411700.00,358411.00,0,0,130383.00,0,0,0,0,0,0,0,0,0,0,0,140567.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15109.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-01
2016-04-02,422643.00,253246.00,274538.00,161016.00,0,133435.00,0,0,0,135955.00,0,0,0,0,0,0,0,0,0,0,0,153816.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-02
2016-04-03,389190.00,0,375325.00,0,0,73125.00,122346.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147077.00,0,52503.00,0,0,0,0,0,0,150633.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-03
2016-04-04,261537.00,148556.00,0,0,138219.00,0,128065.00,0,121067.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134211.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-04
2016-04-05,1016605.00,293554.00,262126.00,593520.00,0,143294.00,126655.00,203341.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126288.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-05
2016-04-06,598522.00,0,257443.00,162615.00,128577.00,0,73125.00,0,0,0,0,0,148760.00,0,0,0,0,0,0,0,121875.00,0,305259.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-06
2016-04-07,252817.00,0,292053.00,0,138642.00,0,0,201107.00,0,0,0,0,0,0,0,0,121961.00,0,0,0,0,270464.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11504.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-07
2016-04-08,590856.00,350897.00,128865.00,203675.00,0,0,134759.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128257.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-08
2016-04-09,358059.00,0,0,0,0,0,0,0,0,0,0,203455.00,0,139686.00,0,0,0,0,0,0,0,0,0,0,0,0,73015.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-09
2016-04-10,447573.00,0,143496.00,0,0,130656.00,132014.00,0,123722.00,0,0,0,0,0,0,0,0,0,135148.00,0,0,0,0,0,0,0,0,0,0,0,0,154366.00,0,132819.00,0,0,0,0,0,0,0,0,7355.00,0,0,2877.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-10
2016-04-11,294935.00,272934.00,131723.00,429038.00,159168.00,0,0,0,0,138560.00,0,0,0,0,0,0,0,0,0,0,0,149403.00,0,138737.00,0,100081.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-11
2016-04-12,698350.00,357621.00,279699.00,0,138054.00,213384.00,130746.00,0,0,0,0,0,0,0,0,0,0,0,0,0,147321.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-12
2016-04-13,845704.00,0,0,107794.00,114873.00,0,140258.00,0,0,0,0,0,153289.00,0,169992.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-13
2016-04-14,574640.00,141447.00,0,141616.00,130187.00,0,58929.00,257484.00,124933.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131992.00,0,0,0,0,0,0,0,0,209647.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-14
2016-04-15,140070.00,141544.00,140567.00,140937.00,131715.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-15
2016-04-16,462617.00,210343.00,130853.00,0,0,73125.00,0,257450.00,0,145106.00,0,0,0,0,0,0,140188.00,0,0,0,0,149994.00,0,132163.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-16
2016-04-17,122015.00,267758.00,257479.00,125719.00,0,133223.00,0,0,0,0,0,0,0,0,0,203540.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-17
2016-04-18,291522.00,0,125335.00,262553.00,138422.00,0,0,0,0,0,0,0,0,0,0,0,28623.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-18
2016-04-19,844753.00,337187.00,130827.00,131317.00,0,73015.00,0,257440.00,0,144939.00,0,0,0,148583.00,0,0,0,0,0,0,0,133189.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16129.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-19
2016-04-20,675854.00,158564.00,131193.00,149643.00,125819.00,0,347019.00,0,121249.00,0,0,0,0,0,0,0,121961.00,0,0,0,136687.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-20
2016-04-21,544174.00,0,119896.00,107794.00,276580.00,158310.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132424.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-21
2016-04-22,123613.00,140460.00,0,147563.00,0,143113.00,110734.00,0,0,131328.00,149525.00,205951.00,149096.00,0,0,0,0,0,0,0,0,0,0,0,0,225606.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-22
2016-04-23,447499.00,0,0,0,132346.00,73125.00,0,201336.00,0,0,0,0,0,0,0,0,139433.00,0,0,0,0,163614.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7366.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-23
2016-04-24,1107212.00,141248.00,270638.00,129321.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142393.00,133000.00,0,139895.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-24
2016-04-25,416531.00,141734.00,411901.00,0,0,0,202974.00,0,0,0,0,0,0,0,169999.00,0,0,0,0,0,0,0,0,128642.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-25
2016-04-26,279958.00,0,257517.00,0,268406.00,0,0,209488.00,121431.00,0,0,0,0,0,0,0,0,0,0,0,129849.00,0,0,0,0,0,0,0,0,0,0,133032.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1065.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-26
2016-04-27,210301.00,490025.00,121292.00,151965.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166724.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-27
2016-04-28,541296.00,0,167100.00,131317.00,115894.00,0,0,0,0,138338.00,0,0,0,0,0,0,0,0,0,0,0,153963.00,0,0,0,0,0,0,141614.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-28
2016-04-29,254373.00,289816.00,0,154395.00,125819.00,0,73125.00,0,0,0,0,0,151915.00,0,0,0,0,0,0,0,0,0,0,0,0,98549.00,0,0,0,149548.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15109.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-29
2016-04-30,556708.00,0,259926.00,149643.00,0,0,0,257450.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-04-30
2016-05-01,281940.00,0,0,133353.00,149439.00,0,135400.00,0,0,0,0,0,0,147726.00,153135.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-01
2016-05-02,272912.00,62235.00,278703.00,0,138405.00,73125.00,0,210322.00,167167.00,0,0,206039.00,0,0,0,153164.00,143356.00,0,0,0,0,144969.00,0,132199.00,129581.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-02
2016-05-03,139498.00,141354.00,272942.00,452328.00,0,0,128269.00,0,0,144757.00,0,0,0,0,0,0,0,0,0,0,0,153839.00,0,146109.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-03
2016-05-04,121650.00,163069.00,130939.00,0,0,133647.00,73125.00,203247.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131669.00,0,0,0,0,0,0,136687.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-04
2016-05-05,393951.00,0,0,140849.00,0,0,169050.00,0,0,0,0,0,0,0,0,155576.00,0,0,0,0,154212.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-05
2016-05-06,784956.00,141447.00,770993.00,131317.00,138814.00,73125.00,0,0,0,0,203186.00,0,151977.00,0,169999.00,0,0,0,0,0,0,0,0,0,0,102263.00,0,0,0,203683.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-06
2016-05-07,130462.00,138006.00,249775.00,0,130383.00,0,140158.00,462376.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98103.00,131767.00,0,135756.00,0,0,0,0,0,0,0,132424.00,0,0,0,0,0,0,0,0,0,0,0,1065.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-07
2016-05-08,475298.00,62235.00,542468.00,0,105882.00,140647.00,0,0,0,0,134805.00,0,0,0,0,0,0,0,0,0,0,0,65876.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-08
2016-05-09,536558.00,140644.00,153478.00,279930.00,276379.00,0,0,0,0,211685.00,0,0,0,0,0,0,0,0,0,0,0,150384.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7543.00,0,0,7566.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-09
2016-05-10,72425.00,143135.00,0,0,0,133435.00,0,0,0,0,0,200691.00,0,0,0,0,0,0,131594.00,0,137022.00,0,0,0,0,99755.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-10
2016-05-11,415621.00,141248.00,0,119528.00,126048.00,0,0,0,124333.00,0,0,0,0,0,135063.00,209630.00,138869.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-11
2016-05-12,714582.00,333648.00,261987.00,0,0,0,167569.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199838.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-12
2016-05-13,205585.00,141544.00,0,162440.00,165153.00,73125.00,0,0,0,0,0,0,146467.00,0,0,0,0,0,0,0,151131.00,0,0,0,0,0,0,0,0,0,0,133005.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-13
2016-05-14,490882.00,0,153716.00,151965.00,0,0,0,257407.00,121614.00,0,0,0,0,0,0,0,122144.00,0,0,0,0,142214.00,0,128835.00,0,146923.00,0,0,0,189388.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-14
2016-05-15,791969.00,62673.00,122137.00,209662.00,308535.00,140454.00,73125.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-15
2016-05-16,439051.00,166766.00,528960.00,131317.00,0,0,0,0,0,0,0,140840.00,0,0,170000.00,0,0,0,0,0,0,153440.00,0,0,0,44628.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-16
2016-05-17,296356.00,0,0,137690.00,138851.00,159196.00,214253.00,257443.00,0,0,0,0,0,0,0,0,0,0,0,0,0,143858.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-17
2016-05-18,140298.00,0,0,0,132133.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140073.00,0,0,0,0,151760.00,0,0,0,0,0,0,0,0,0,0,0,0,15041.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-18
2016-05-19,527082.00,304430.00,0,149643.00,0,0,124696.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143363.00,0,0,0,0,0,0,137952.00,130709.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-19
2016-05-20,539063.00,0,420034.00,311528.00,139709.00,0,0,253316.00,0,0,0,0,0,0,170023.00,0,0,0,0,0,0,0,0,166392.00,0,65776.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-20
2016-05-21,159032.00,0,257479.00,0,130579.00,140454.00,134947.00,0,0,139006.00,0,0,146593.00,0,0,0,0,0,0,0,131829.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-21
2016-05-22,457773.00,148992.00,250651.00,0,0,0,217495.00,132377.00,0,0,0,209605.00,0,166716.00,0,0,0,0,0,0,0,158138.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-22
2016-05-23,584310.00,280500.00,265981.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153873.00,0,0,0,0,134607.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-23
2016-05-24,552620.00,141447.00,0,138168.00,278482.00,0,0,257450.00,0,138530.00,0,0,0,0,0,0,0,0,0,0,0,155169.00,0,131965.00,0,152278.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-24
2016-05-25,291317.00,131315.00,0,131317.00,0,0,0,0,0,0,0,0,0,0,151464.00,0,139056.00,0,0,0,0,0,0,0,0,0,0,0,0,0,145648.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-25
2016-05-26,143988.00,148541.00,0,170049.00,165153.00,0,0,203313.00,0,0,0,0,0,0,0,0,121778.00,0,0,0,0,0,0,0,0,52273.00,0,0,0,144962.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-26
2016-05-27,197669.00,203369.00,271394.00,0,281828.00,0,0,0,0,0,0,0,0,7190.00,0,167435.00,0,0,0,0,0,144915.00,0,0,0,0,0,0,0,0,0,0,140680.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-27
2016-05-28,247178.00,0,0,129849.00,0,0,0,0,124027.00,0,0,0,0,0,0,0,0,0,0,0,146160.00,0,75352.00,0,0,0,0,0,0,0,0,131368.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-28
2016-05-29,655183.00,0,0,285271.00,0,0,0,257286.00,0,138452.00,0,203455.00,146778.00,0,0,0,22202.00,0,0,0,0,0,0,0,145880.00,132978.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-29
